text,label
"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",1
"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",1
Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,1
min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,1
"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",1
mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,1
"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",1
Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,1
"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",1
"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",1
Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,1
Beruntung si aurel dpt ibu sambung kaya ashanti .  <USERNAME>,1
salut ma bunda  <USERNAME> .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,1
"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",1
"Salut buat Bunda  <USERNAME> slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",1
Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,1
" <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",1
" <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",1
"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",1
Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,1
"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",1
Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,1
Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,1
Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),1
Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,1
"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",1
Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,1
Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,1
Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,1
"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",1
"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",1
Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,1
Semoga selalu sehat dan dimurahkan rejekinya ya Pak,1
"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udh gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",1
"Doa istri dan anak menyertaimu bang... lelaki yg bertanggung jawab itu sangat PERLU, karna kalo laki2 tanggung jawab otomatis dia akan sayang dgn anak dan istri. Beda dgn sayang yg belum tentu bertanggung jawab ??????",1
Ya Allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga ??,1
"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan",1
"Salut sekali Banting tulang demi menghidupi keluarga.yg duduk di bangku empuk,pakai AC Malah merampok.yg milih rakyat jelata lagi",1
"Amin, smg selalu di lancarkan n di mudahkan rejeki nya.. jd inget waktu suami sy jg gojek dulu, srg nlp nanyain anak istri nya udah mkn atau blm.. pdhl mgkn dia sendiri entah sempet mkn atau ngga, walaupun hujan2an n panas2an tp ga penh mengeluh.. selalu menyempatkan komunikasi n ttp keep in touch di sela2 kesibukannya. Bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik..",1
"Respect dengan istri n anak2 nya yg menunggu dengan sabar dirumah insya Allah ,Allah swt selalu menjaga nya.",1
"Laki-laki yang beneran berjuang unt anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka-sangka di akherat akan ada surga kelak amiin",1
"Bangga sama suami yg selalu ingat istri disela waktunya, apapun profesimu... Kaulah juaranya. Sehat terus pak gojek, semoga lacar rejekimu. Amiiin....",1
Apaoun pekerjaannya yg penting halal u tuk menafkahi keluarga ... Semangat pak,1
Gojek itu mayoritas pegangguran yang lama gak kerja trus hampir putus asaa tapi tibatiba ada lapangan pekerjaan yang gak harus pake ijasah terakhir.. ini sungguh lapangan kerja yang sangat membantu sekali menurut saya ??,1
" <USERNAME> aslinya cantik dan ayu loh mbak krn aku sudah bertemu langsung juga sesembaknya sangat ramah tidak sombong seperti mantan2 yg lain hhe maaf ikut nimbrung ,kalo makeup dibuat senatural mungkin krn sesembaknya memang mau menonjolkan wa",1
" <USERNAME> suami saya seumuran sama saya mba, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya gak kekanak kanakan hehe",1
"Undang @N_ShaniJKT48 ke hitamputih, pemenang SSK JKT48 harusnya mJKT48 ini lebih Layak di Undang karena prestasinya",1
Selamat berbuka puasa Semoga amal ibadah hari ni diterima Allah #hitamputih,1
"Ada nih di trans7 hitam putih, dia dpt penghargaan juga di norwegia #hitamputih",1
selamat ya mas @adietaufan masuk hitamputih,1
Asiknya nonton Hitam Putih Trans7,1
@TRANS7 acara paling komplit dan menarik apalagi ada hitam putih,1
hitam putih T7 inspiratif banget,1
Suka banget dengan acara hitam putih,1
Keren lu bro #HitamPutihTrans7,1
"Tadi ada yg liat hitam putih di trans7 ga, Ada sanggu ganteng",1
cinta mengikat silaturahmi di hati ... #LunaMaya #hitamputihtrans7 .... https://www.instagram.com/p/BTqszJ3jO9A/,1
Terima kasih pak.... Sudah mau membantu kami untuk menyekolahkan adik saya.... #hitamputihtrans7,1
Semoga lancar hitamputihtrans7,1
Trans7 Hitam Putih terbaik https://www.instagram.com/p/BTYyTXMgVKd/,1
Acara hitam putih paling bagus buat di lihat,1
"@TRANS7 undang @DA3_Rafly di acara hitam putih ya,dia jebolan dangdut academi pinter nyanyi lagu india suaranya keren",1
"Bagus Rancangan Seperti ini di TRANS7 HitamPutih, Sambil2 Dakwah Hiburannya. Terima kasih Ustadz Wijayanto...",1
"Wah kapan Rihanna bisa jadi bintang tamu Hitam Putih kayak di @ASAL_Trans7. jadi kangen, kapan tayang lagi di @TRANS7?",1
Terimakasih telah menonton Hitam Putih malam ini. Semoga dapat menginspirasi dan dapat memberikan pelajaran utk Sobat7. #RafatharonHP,1
Acara hitam putih di trans7 topiknya bagus nih. Ttg Kepribadian ganda.,1
Nonton kisah anastasya wella di #hitamputihtrans7 seru bgt ya kisahnya. Punya 9 kepribadian berbeda.,1
Yang bikin selalu rindu kalau jauh dari nya... #hitamputihtrans7,1
@HitamPutih wihh hebat kakek neneknya @TRANS7,1
Setelah menunggu sekian lama. Akhirnya @yukikatou2 nongol juga di HITAM PUTIH TRANS7,1
makin asik hitam putih,1
"Spensa Boys asal poso di hitam putih trans7 ASLI KALIAN KEREN!! yang pake kemeja biru putih, si gingsul ada salam dari sini",1
Wahh asik nih vocalgrup #HitamPutih... thanks @TRANS7,1
setiap hari aku slalu nonton Hitam Putih di Trans7. Hbs acara nya bagus banget mas Dedy.,1
Acara Hitam Putih di Trans7 malam ini pembahasannya MANTAB! Setuju kalau bakal diperbanyak yang mengulas hal semacam ini,1
lg seru nonton hitam putih.. terus lanjut nonton on the spot @indahmariana19 @hitamputiht7 @trans7,1
#HPJkt48 #JKT48HitamPutihT7 trio unyu di acara master Dedy.. Thanks #HitamPutih,1
perusahaan jujur pasti punya pekerja yg jujur. #hitamPutihT7,1
"Keren, undang mereka dong di acara HitamPutih atau acara presiden @news_trans7",1
Suka banget sama episode Hitam Putih malam ini! #HitamPutih_Trans7,1
"Kangen jeketi jadi bintang tamu Hitam Putih Trans7, seru aja gitu pas jaman gen 1 diundang ke hitam putih",1
Terima kasih telah menyaksikan Hitam Putih hari ini. Semoga menginspirasi dan terhibur,1
makin ok saja hitam putih... mau donk di undang.....,1
Sangat menginspirasi. #hitamputihtrans7 #FOCUS Hari ini banyak inspirasi buat saya,1
seru nih hitam putih trans7 live,1
Bersyukurlah kita hidup di Indonesia #hitamputihtrans7,1
"Setuju banget sama ucapan deddy corbuzier di Hitam Putih Trans7 hr ini. Guru tak perlu diberikan tanda jasa, cukup naikan gaji",1
selamat siang selamat beraktivitas juga kami selalu menunggu hitam putih di chaenel kesayangan trans7,1
Ada @Stefan0Lilipaly & @andik_vermansah di #HitamPutihT7 Keren.. !!!,1
"nonton trans7 hitam putih keren abis jesika cantik, dedy ganteng @hitamputihtrans7",1
acara hitam putih memang oke,1
"Yuk tweeps merapat, sebentar lagi Hitam Putih akan LIVE!",1
"Tweeps terima kasih sudah menyaksikan Hitam Putih hari ini, besok kembali Live di @TRANS7 #HPViral",1
#hitamputihtrans7 emang selalu keren.. siapapun tamunya..,1
"subhanallah, ni anak2 karunia yg tak ada bandingnya... trans7 hitamputih",1
"Sangat terkesan setelah mendengar salah satu dr mereka, jika saya adalah orang yg... maju terus hitam putih semoga sukses slalu",1
"Hitam putih bego, haruka diundang bentar biar pd liat younglex, udah gt malah dihina, Bego",0
"Miris liat pemerintah, Juara angkat berat se-asia tp tdk ada biaya mengikuti kejurnas.. #miris #hitamputihtrans7 ",0
"Juara 1 angkat berat Se-Asia, tdk menerima hadiahnya dan tidak bisa ikut kejurnas karena terkendala biaya #hitamputihtrans7",0
"haruka lain kali kalau diundang ke hitam putih ditolak aja, hostnya ga menghargai kamu",0
Berasa aneh nonton acara Hitam Putih tapi penonton nya anak yg sekolah di sekolah gua #smkjakarta1,0
"sedih dengar curhatanmu, Roxana. Semoga Tuhan tunjukkan jalan dan titik terang utk Roxana #hitamputih #pegulat",0
Miris ketika anak Indonesia kesulitan menggunakan Bahasa Indonesa dan lebih nyaman menggunakan bahasa asing #HitamPutihTrans7 #AkuIndonesia,0
"Sombongnya mentang2 kaya pake diumumkan, saya host kaya di Hitam Putih Trans7...!!!",0
parah banget hitam putih di Trans7. Ngomong sembarang. Yg merusak generasi muda acara kyk gini,0
Orang bangkrut itu bukan perkara soal uang tetapi bangkrut itu orang yang sudah tidak punya mimpi -BangQomar #HitamPutihT7,0
Menakutkan Powernya Oma Martha #HitamPutihT7,0
"#hitamputihT7 jika hasilnya tdk sesuai dgn apa yg dikehendaki para pendemo akan demo lg, silakah jika ini diartikan sbg pemaksaan kehendak",0
mulut farhat abas anjay bener di #HitamPutihT7,0
Klo episode berikutnya muncul lagi di @HitamPutihT7 saya ga bakal nonton lg hitam putih.. #hitamputiht7,0
Yaampun banyak anak kecil yang nonton #hitamputihT7,0
Seorang anak yg butuh pengakuan dari sang ayah #hitamPutihT7 @marioteguh,0
Mario Teguh mencampakkan anak nya ? #HitamPutihT7,0
"Orang tuna netra aja bisa berbagi, kok yg pegang jabatan tinggi korupsi #HitamPutihT7",0
@pandji garing banget sih ni orang #hitamputiht7,0
"kalo sekarang yang nyanyi anak2,, tapi lagu Na ... Terlalu Menyakitkan Memalukan untuk disebutkan #savelaguanak #HitamputihT7",0
bukan maksud ngatain tp cuma bertanya knp hanya orang kecil atau bawah yg ditindes? @HitamPutihT7 #HitamPutihT7,0
"Bos kau kalo cowo kerja salah di bentak abis, kalo cewe malah diajakin becanda trus ketawa #MyStupidBoss #HitamPutihT7",0
suara sang veteran kalau perlu koruptor di hukum mati! #hitamPutihT7,0
Kok berita nya ga nyebar sih #HitamPutihT7 #Trans7,0
"@HitamPutihT7 buta tuh orang, dalem ruangan pake kacamata hitam #HitamPutihT7",0
Ya dunia jadi terharu kepergian mbak jupe @hitamputih_trans7,0
jadi gitu nasib atlet kita ya? @KEMENPORA_RI #HitamputihT7,0
knp ya seorang sahabat bs lupa dg sahabatnya bila sudah bertemu teman lama / barunya? #HitamPutihT7,0
"Baby tatan nangis ngeliat daddy, @HitamPutihT7 #hitamputiht7",0
angkat topi dan tundukkan kepala buat mbah simpen #hitamputihtrans7,0
toleransi umat beragama macam apa yg diterapkan di Serang Banten? Toleransi hanya mitos #hitamPutihT7,0
suara sang veteran : kalau perlu koruptor di hukum mati! #hitamPutihT7,0
Turut berduka buat anak nya buk pak #HitamPutihT7,0
ingin kan hal yg baik tetapi belum tentu semua itu sesuatu yg diharapkan? #moreppie #hitamputihT7,0
ga tau kenapa semua menjadi buruk ketika kau pergi #moreppie #hitamputihT7,0
#HitamPutihT7 udah sodok ajah bu haha #TributeToWanitaIndonesia,0
butuh ketegasan dari pihak masyarakat dan pemerintah kita butuh tindakan bukan hanya ngoceh di medsos #HitamPutihT7 #PollingHitamPutih,0
hidup itu harus dijalanin bukan dipikirin #hitamputiht7,0
Pemimpin itu adalah pribadi yang dikorbankan #HitamPutihT7,0
"Hidup ini dijalanin, bukan dipikirin. Mongol Stres #hitamputiht7",0
"#HitamPutihT7 Demo gak akan nyelesaikan masalah, harusnya bermusyawara ajha #HitamPutihT7",0
#hitamputihT7 bayangkan kalau seluruh konvensional akan buat online dimana pengusahanya tdk perlu bayar apa2. yg perorangan pasti kalah,0
"lebih enak taksi konvensional, kalo kita kepepet ada taksi yg lewat langsung, kalau nunggu yg online lama. #HitamPutihT7 #OnlineVsKonvension",0
#hitamputiht7 apakah ada hal kaya gini di negara lain ? Intinya saya gk setuju usaha kaya gini #OnlineVSKonvensional,0
"Gak punya Gadget, mahal, nipu / gk jelas argonya sering argo kuda dan gak aman pake konvensional #hitamputihtrans7",0
"Hidup itu pilihan, jangan pasrah dengan keadaan",0
#HitamPutihT7 Gawat darurat tetangga menembaki dg sengaja kucing2 disekitar rumah #komplekrumahelitbandung,0
"miris sekali liat keadaan hewan yg di aniaya, #HitamPutihT7 #hpsayangbinatang",0
"hanya membicarakan permasalahan orang lain, memalukan",0
dedy sombong nya keteraluan,0
"Suka banget nonton #IndonesiaLawyersClub bisa menambah wawasan, bisa belajar cara membicarakan suatu masalah, keren @ILC_tvOnenews",1
"ngakak, mantap dah pokoknya seru",1
RINDU ILC INDOBESIA LAWYERS CLUB DI TVONE,1
"Indonesia Lawyers Club merupakan program talkshow paling ditunggu pemirsa tvOne, yang membahas topik2 terkini #9TAHUNTVONE",1
Selalu kagum dengan Buya Syafii Maarif - ILC tvOne https://youtu.be/gPXSkLtAL5Y,1
"Saya punya Panglima yang membanggakan, ILC tvOne https://youtu.be/tR2tN1u7eAw",1
Rating Indonesia Lawyers Club TV One Langsung Melesat #tvone #setelah411,1
Sejuk kalo ILC itu kayak gini obrolannya - ILC tvOne,1
"semuanya nonton tvOne, Indonesia Lawyers Club yuk",1
Belajar cara berdebat di bidang hukum #ilc,1
Selamat tayang kembali Indonesia Lawyers Club tvOne,1
Ini yg bikin adem Hati.. Aa Gymnastiar #ilc,1
Ikhlas itu melepaskan dan mendoakan.. #ILC,1
Bang @karniilyas cerdas ... #ILC hebat,1
pak Ustadz. keren banget.. #ILC,1
#ilc saatnya damai bersenandung,1
Saatnya Damai Bersenandung #ILC dan Pemecah Belah Umat Beragama Dimusnahkan,1
Semoga makin paham seperti apa sejatinya rupa Indonesia #ILC,1
ILC malam ini adem #indonesialawyersclub,1
"Indahnya ILC malam ini, semua pemuka agama saling rangkul dan setuju untuk meninggalkan kasus ahok yang merusak keselarasan bangsa #ILC",1
Setuju banget sama bapak ustad #ILC,1
Top banget Utadz Zaitun Rasmin #ilc,1
Yuk tonton TVOne selalu menyajikan berita2 obyektif #TVOneSllDihati,1
"#ilc,,, polmart memang bijaksana",1
Rakyat mendukung KPK usut tuntas kasus e-KTP @karniilyas #ILCTVOne,1
Acara televisi yang sangat saya suka #ilcTvOne,1
ga sabar nunggu 2019!!! #ILCTvOne,1
semangat dan sehat selalu pak karni penonton setia menunggu ILC tayang kembali @karniilyas #ILCtvone,1
Adem dengerin nasehat dari Aa gym semoga sehat slalu dan dalam lindunganNYA #IslamJagaNKRI @GeneralGatot #ILCtvone,1
"sangat banyak ilmu yang bisa kita serap di #ILCTVONE semalam, menyejukan",1
#ILCtvone bangga kepada #PANGLIMATNI #JendralGatotNurmantyo,1
"Salut dengan komitmen Pak @GeneralGatot , tegas, berwibawa, inilah Jenderal sesungguhnya. #ILC411 #ILCtvone",1
Hormat jendral... #ilctvone #keren #nextpresiden2019,1
Aa gym.... Menyejukan mental dan jiwa #ilctvone,1
Terimakasih buya Syafii @maarifinstitute . Bangga dg kejernihaannya #ilctvone,1
Penjelasan Kapolri jelas dan tegas. Barakallahu. Mari buka hati #ilctvone  #JagaNKRI,1
"jika kita memiliki kasih,  seharusnya saling memaafkan jika ada org yg sudah mau minta maaf, itu baru keren, salut. #ilctvone",1
"#Ilctvone @jonru @hafidz_ary @AHMADDHANIPRAST sampe diketawain, krn awalnya kalem, diujung keringat dingin matanya merem asli lucu",1
Ahmad Dhani ngomong Pasti seru ini.... #ILCTVOne,1
"Mendengar pendapat pak hasim muzadi sangat menentramkan, keren #ilctvone",1
Salut dan hormat utk bang jhonson panjaitan lugas dan masuk akal... #ILCtvone,1
Kompak dan sama  pembelaan antara BNN n Polisi...  #ilctvone,1
Keren kali abang pengacara botak ini #ILCTvOne,1
Jokowi ini org betul2 soleh.. hendropriyono #ilctvone,1
Top n mencerahkan prof @mohmahfudmd ..! #ilctvone,1
Media dukung Ahok karena pendapatan iklan dari korporasi juga besar. #ILCtvone,1
@ILC_tvOnenews keren bikin melek #ilctvone,1
Salut sama pak Darmawan Salihin...  #ILCTVONE,1
semga ilc tetap jadi memberikan informasi yang benar,1
"acara debat yag hebat, keren #ILC",1
Yang di tunggu bukan tvshow tapi INDONESIA LAWYERS CLUB. TVshow tidak cocok dengan karakter siaran tvone!,0
"Indonesia Lawyers Club TvOne malam ini sepertinya batal tayang lagi. memalukan Rezim ini terlalu sakit, sehingga takut http://fb.me/18pYNAcs",0
Potensi teroris sangat besar. Jangan bikin pernyataan yg memberi peluang pd teroris #ILC,0
"Indonesia banyak masalah tp gak ada sikap tegas dr pak presiden, ditanya di demo malah sibuk pencitraan & upload video gak penting! #ILC",0
"Kalau melihat acara #ILC Membidik Habieb Rizieq, Habieb ga perlu pulang ke Indonesia. Ga penting. Ga mutu.",0
"@Busyro_Muqoddas : Minoritas ekonomi kuat menguasai Mayoritas Ekonomi lemah, tidak pernah dibahas, inilah sumber radikal, miris #ILC @karnii",0
sekali lg mengingatkan @aniesbaswedan untuk jaga jarak dg Islamis radikal jika tak ingin melihat bangsa ini hancur. #ILC,0
omongannya ga menarik. ga berisi. #ILC,0
Anis difitnah katanya dia... #ILC,0
Sebuah pertanyaan kepada metromini utk dijadikan metronome yang dibentuk oleh kemacetan yang cukup padat di berikan oleh putra petir. #ilc,0
"buat para pembela AHOK, Cek cara berpikirnya, masa kalah sama ANAK SD. #AhokHarusDipenjara @ILC_tvOnenews #ILC",0
@MataNajwa kok kayak provokatif ya pembawa acaranya. Beda kelas dg #ILC @ILC_tvOnenews,0
"Saya pribadi tdk suka dgn acara Mata Najwa dan ILC, tdk menyelesaikan masalah kayaknya. #matanajwa #ILC",0
Benarkah kebohongan yang diulang-ulang... #iLc,0
Diracun dengan pujian.. #ILC,0
"males nonton, Topik #ILC ga kekinian.",0
Meskipun kebohongan itu lari secepat kilat satu waktu kebenaran akan mengalahkannya #ILC,0
"org yg namanya tampang Nabi tp hati Iblis, sesuai dgn pernyataan pengacara Nazarudin #ILC",0
"para pejabat sedang sibuk membicarakan ""HAK ANGKET"", #ILC tv0ne http://fb.me/2RGmoq4cL",0
saya paham bahwa saya gagal paham...  #ILC,0
"ngomong segitu panjang, gak dapet maksudnya mau apa... #aneh #ilc",0
"Sumpah liat mukanya #FahriHamzah di #ILC pengen gw lempar pake sepatu,, nyebelin bgt",0
Percuma pak. fahri dower itu masih sakit hati sama KPK. #ILC,0
"DPR TERUSIK,, KPK DIBIDIK #ILC",0
@ReflyHZ Ajarin dewan ttg hak angket !!! #ILC,0
"Saya rakyat, tp saya jg kadang ga seneng lihat cara nya yg superbodi, kok kyknya tebang pilih jg.. #ILC",0
#ILC merajut jakarta kembali setelah tercabik cabik karena kepemimpinan masa lalu,0
"@karniilyas maksudnya, cinta akan uang adalah akar kejahatan #ILCTVOne",0
Makin hari makin geram ngeliat tingkah laku dan akhlaq oknum yang mengatasnama kan ISLAM #ILCTVONE,0
"Pembohongan publik itu, ketika rambut udah putih beruban tapi di cat hitam #ilctvone",0
"#MataNajwa meskipun beda kelas sm #ILCTVOne knp masih bebas tanpa pembatalan, Tanya kenapa?????",0
"Nonton ILC tokoh betawi bilang, org betawi itu gampang intinya, ""bacot lu jaga.."" jadi itulah intinya.. #ilctvone",0
"Merajut kembali Jakarta? Gampang kok. ""Bacot lu jaga"" #ILCTVOne",0
buya safii maarif yg lebih tua kalah bijak dari nasihat bung eep yg jauh lebih muda #ILCtvOne,0
Merampas hak dasar sebagai manusia harus batal demi hukum #ILCTvOne,0
Pihak polisi kasihan jadi terlihat sangat bodoh berhadapan dengan argumentasi hukum dan pakar IT #IlcTvOne,0
"itu bapak Abi Manyu kasian.... beliau tidak paham WhatsApp, miris #ilctvone",0
Bintang #ILCtvOne pun muncul #AaGym Tidak ada partai atau tokoh manapun yang sanggup menggerakkan orang http://fb.me/2WDYOkqZU,0
"Menghimbau jangan terprovokasi, tp memantik kebencian.. Tidak meneduhkan tp membuat mendung.. #ILCTvOne",0
Tindakan anarkis pada saat aksi bukan oleh pendemo #ILCTvOne #SaveHmI,0
"Sepenting apapun itu, ingat kita akan mati, seram #ILCtvone",0
"siapa lagi? ketua preman pasar ikutan ngomong, memalukan #ILCtvone",0
"jgn krn cuma jaga moral dr konten porno, negara ini darurat radikalisme, mau tunggu perang kyk di suriah baru kpi sadar? #ILCTVONE",0
kami butuh fakta bukti bukan hanya ngomong kebohongan #ILCTVOne,0
Kasian ya yg bapak2 berpeci pake batik merah tadi air mata nya dikeluarin cuma krn ahoax #miris #ILCtvone,0
"Syaiton itu musuhmu, jgn dijadikan sbg teman Manusia bs kesetanan, tp setan tdk bs kemanusiaan... #insyaflahwahaimanusia #ILCtvone",0
"#ILCtvone mendengar cerita bu marwah aku merasa bodoh, memalukan",0
#ILCTVONE ini bang gaya nya benar2 pemikiran liberal miris sekali,0
Sesat pikir para pengamat #taxamnesti #ILCtvone,0
berbicara kelamaan ribet #ILC,0
"ih lucu, mas kick andy nya senyum2 aja",1
nonton pak hasan Merkids di kick andy sangat menginspirasi salut pak hasan,1
cara Ubah Mimpimu Jadi Tindakan Kick Andy,1
Kickandy gokil #kickandy,1
"Terima kasih sudah menonton acara #kickandy eps ubah mimpimu jadi tindakan, semoga bermanfaat",1
Temukan lentera jiwamu #kickandy #mahasiswaum,1
Agung.. Saya akan undang lagi.. Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,1
PARA MUSISI YG MENGGELORAKAN SEMANGAT NASIONALISME DAN KEBHINEKAAN UNJUK GIGI #KICKANDY NKRI HARGA MATI...,1
Anak2 mulai berimajinasi. #kickandy,1
CARA GILA MENDAKI GUNUNG #KickAndy Luar Biasa Mantap Jiwa,1
sayangilah alam niscaya alam akan menyayangimu #kickAndy,1
mantan narapidana pun dirangkulnya untuk dicarikan pekerjaan untuk menjalani hidup yg lbh baik lagi,1
Agung @eevnxx mampu membuktikan sebuah karya yg mengagumkan bisa dihasilkan dgn belajar scr otodidak,1
Salah satu kejadian yang membuat penonton tertawa saat agung hapsah muncul #KickAndy,1
Agung akan diundang  Untuk bercerita banyak tentang perjalanan kehidupanmu.. #KickAndy,1
Jatuh lalu bangkit Untuk membantu sesama #Kickandy,1
Rasa bangga itu ada setelah saya bs menyumbang karya kecil buat NKRI Ronny #KickAndy patut acungi jempol,1
"Sahabat Gimbal Alas, nanti malam jangan lupa ya nonton #KickAndy Cara Gila Mendaki Gunung ala Cak Tarpin",1
"Hanya orang takut yang bisa berani, karena keberanian http://ekhs7903.m.nomor1.com/ekhs7903/menulis-adalah-kesenangan-saya.htm … #kickandy",1
#kickandy Anda hanya dekat dengan mereka yang Anda sukai. Dan Anda menghindari orang yag tidak Anda sukai,1
Anak 16Th yang berfikir dewasa mampu mampu membiyayai sekolahnya sendiri dengan cara membajak sawah #kickandy @Metro_TV @MetroTVToday,1
"kangen lagi nonton #kickandy sama ayah, ayah langsung bilang, seharusnya kamu bersyukur",1
#kickandy @KickAndyShow siang ini jg jadi ajang reuni sahabat kosti DKI dan kosti Jateng,1
Bapak ku lucu ya #kickandy,1
"besok pagi harus UTS, jd pulang duluan cuma poto bareng gambarnya #kickandy @KickAndyShow",1
Bahagianya Masuk Tv bersama Kawan #kickandy @ Kick Andy… https://www.instagram.com/p/BTGua2KhkXQ/,1
Keren dan kocak nih tamu #kickAndy mereka-mereka yg memang lomba design yg berasal dari Malang,1
"lucu ni bapak, bikin ketawa terus, persis kayak di tv #kickandy http://ift.tt/2o1rW9W",1
Terima Kasih #kickandy sudah menginspirasi saya membuka mata banyak orang karena kesetiaan yang teruji itulah Cinta yang sesungguhnya,1
Cinta itu agung. Tuhan itu luar biasa. #KickAndy,1
riasan terbaik seorang wanita adalah semangat dan rasa percaya dirinya.. #kickandy,1
Nonton #kickandy. Menginspirasi sekali,1
"#kickandy kita mendukung Ahok, karena orang baik @KickAndyShow @Metro_TV",1
