,text,label,prob,noThresh,thresh
296,"Pernah lihat di infotainment sebelum nikah, wkt ditanya persiapannya jelang pernikahan, sandra dewi bilang klo dia sama calon suaminya pengen banget cepat punya anak nanti hbs menikah, krn mereka suka anak kecil, bahkan mereka sdh prepare program2 yg akan mereka lakukan klo dlm wkt dekat blm dikasih anak, but finally...congrats...semoga lancar dan sehat trs sampe lahiran ??????",1,23.679536020237027,1,1
297,Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,1,2.731412842327953,1,1
298,"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",1,15.3983243054364,1,1
299,"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",1,15.452933562028656,1,1
300," <USERNAME> iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",1,3.5841715050792815,1,1
301,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,1,9.551253084614583,1,1
302,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,1,-1.4675985196823318,0,0
303,Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,1,3.467727039961992,1,1
304," <USERNAME> iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",1,12.14265021161834,1,1
305,"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",1,-1.1451925051821257,0,0
306,entah kenapa kalo liat  <USERNAME> bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,1,5.087402074256623,1,1
307,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,1,18.22747293667455,1,1
308,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",1,1.7932228905027563,1,1
309,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",1,8.953923374115146,1,1
310,"Keren, ga suka ma agnes, tp suka ma lagu ini, n jd suka jg ma y nyanyi, santai lagunya tp asyik",1,10.728936856267625,1,1
311,"Bandingin lagu Go Internasional yang paling ngena di gue ini seru enak didenger....... Tapi tumben agnes gak memberikan bumbu Indonesianya kaya ada Batik"" gtu atau apa..",1,9.988988914028274,1,1
312,"Nah ini baru keren, daripada mba mba superman wkwkwk",1,4.269103567454889,1,1
313,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",1,3.4364305763878344,1,1
314,Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,1,3.6722637704575107,1,1
315,Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,1,10.790160496550506,1,1
316,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,1,14.156459753079762,1,1
317,"Asik bgts dancenya,apa lg lagunya mancappppp",1,4.052789996638349,1,1
318,Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,1,8.725893323069347,1,1
319,"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa...  <USERNAME>",1,10.946019382424652,1,1
320,Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,1,11.788553490091466,1,1
321,Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,1,12.427445643972092,1,1
322,Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,1,15.92929920178896,1,1
323,mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,1,14.895073265075464,1,1
324,Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,1,9.799877874533504,1,1
325,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",1,33.21425364702874,1,1
326,Jangan di dengar kata 2 yg menyakitkan hati lebih baik tenang jalanin aja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju trus dan sukses bersama pasangan mu,1,8.799055646071354,1,1
327,"Cakep,ganteng pacarnya dewi persik,udah ini aja jgn ganti lg yaa dewi",1,4.650299823597949,1,1
328,"Beruntungnya Bella.. Orang2 jadi fokus ama komen lakinya. Coba kalo ngga, pasti model bajunya yang diceramahin ama netizen ??",1,-0.9410760582207371,0,0
329,Beginilah pasangan suami istri yg normal.. Romantisme hanya dia dan istri yg tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan iti kebanyakan menutupi kenyataan yg sebenarnya.,1,4.018553862213803,1,1
330,"Naksir Ama ceweknya, kyanya lembut banget Kya bolu ??",1,2.85463616843749,1,1
331,Cewex luar biasa cntik... Cowox.. Mmmmhh hehe,1,3.0389149209980584,1,1
332,"Cewenya cantikk, the power of tajir ??",1,3.2722068283490144,1,1
333,Alhamdulillah lebih ganteng babang Emran ya  <USERNAME> ??,1,4.072507803691246,1,1
334,"Alhamdulillah  <USERNAME> gak jadi sama yg ini... engku emran masyaallah ganteng, anteng, sabar, sholeh, penyanyang, senyumnya cute.. baper dech",1,11.697872443026775,1,1
335,Cantik manis cewe nya .. cocok ajalah,1,1.7515426964859633,1,1
336,"Cewenya manis, cakepan yg skrg Dr yg kmrn ga jd.",1,1.5168095048200856,1,1
337,yg ini lbh cantik sih. hebat jg ni lakik ciwik nya cakep2 lho..,1,5.669907367776091,1,1
338,Semoga betul klo sma yg ini mh....klo bella mh udah dapet yg amat sangat pas lah????,1,6.63986208383119,1,1
339,"Semoga ga putus lagi ya. Ka bella udah bahagia banget tuh, ga malu??? ??????",1,2.5778448209878455,1,1
340,Yaampun cantiikk bangett aslii! Angguunn ??,1,3.3390195134483966,1,1
341, <USERNAME> euum setuju sekaliii emang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe,1,3.700663380623238,1,1
342,"Cantiik, senyumnya mirip Maudy Kusnaedi",1,4.0017216530798345,1,1
343,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",1,102.4484003947005,1,1
344,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",1,9.272501088219183,1,1
345,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,1,5.046019995193735,1,1
346,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,1,7.104210120748992,1,1
347,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",1,4.85679772954505,1,1
348,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",1,10.67921642310041,1,1
349,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",1,7.108781971494943,1,1
350," <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",1,9.361109541792471,1,1
351,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",1,-4.4897444375660935,0,0
352,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,1,4.780359757880002,1,1
353,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",1,21.51163114644863,1,1
354,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",1,5.733510016774333,1,1
355,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",1,3.2974724364768853,1,1
356,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,1,5.219165938599847,1,1
357,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,1,11.241656451767382,1,1
358,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",1,5.203477788541114,1,1
359,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,1,10.107810147030152,1,1
360,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",1,8.913970540577253,1,1
361,Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,1,5.714514700975999,1,1
362,"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",1,10.643626961042184,1,1
363,"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",1,7.621950508937694,1,1
364,Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,1,8.855677564528264,1,1
365,Beruntung si aurel dpt ibu sambung kaya ashanti .  <USERNAME>,1,4.290470805846427,1,1
366,salut ma bunda  <USERNAME> .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,1,12.705824915424696,1,1
367,"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",1,15.204716070299993,1,1
368,"Salut buat Bunda  <USERNAME> slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",1,33.72205961118044,1,1
369,Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,1,5.368258265541868,1,1
370," <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",1,7.931723798037423,1,1
371," <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",1,8.769096082579601,1,1
372,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",1,5.210017682960991,1,1
373,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,1,7.342490784677953,1,1
374,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",1,4.3324231534388415,1,1
375,Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,1,23.352016408365312,1,1
376,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,1,11.430415900193792,1,1
377,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),1,8.702840462902008,1,1
378,Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,1,15.846438330063341,1,1
379,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",1,0.8348868309945033,1,1
380,Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,1,3.8774583987688933,1,1
381,Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,1,5.557101612869296,1,1
382,Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,1,6.283952227209921,1,1
383,"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",1,15.178458370753253,1,1
384,"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",1,11.071042181553489,1,1
385,Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,1,4.879795187561064,1,1
386,Semoga selalu sehat dan dimurahkan rejekinya ya Pak,1,4.935884654212106,1,1
387,"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udh gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",1,1.1653281076666206,1,1
388,"Doa istri dan anak menyertaimu bang... lelaki yg bertanggung jawab itu sangat PERLU, karna kalo laki2 tanggung jawab otomatis dia akan sayang dgn anak dan istri. Beda dgn sayang yg belum tentu bertanggung jawab ??????",1,5.307298762364116,1,1
389,Ya Allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga ??,1,6.396539357383524,1,1
390,"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan",1,2.262155366882395,1,1
391,"Salut sekali Banting tulang demi menghidupi keluarga.yg duduk di bangku empuk,pakai AC Malah merampok.yg milih rakyat jelata lagi",1,10.108177573457144,1,1
392,"Amin, smg selalu di lancarkan n di mudahkan rejeki nya.. jd inget waktu suami sy jg gojek dulu, srg nlp nanyain anak istri nya udah mkn atau blm.. pdhl mgkn dia sendiri entah sempet mkn atau ngga, walaupun hujan2an n panas2an tp ga penh mengeluh.. selalu menyempatkan komunikasi n ttp keep in touch di sela2 kesibukannya. Bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik..",1,27.796290981452863,1,1
393,"Respect dengan istri n anak2 nya yg menunggu dengan sabar dirumah insya Allah ,Allah swt selalu menjaga nya.",1,4.10532477629546,1,1
394,"Laki-laki yang beneran berjuang unt anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka-sangka di akherat akan ada surga kelak amiin",1,5.806861036605637,1,1
395,"Bangga sama suami yg selalu ingat istri disela waktunya, apapun profesimu... Kaulah juaranya. Sehat terus pak gojek, semoga lacar rejekimu. Amiiin....",1,8.325899253829148,1,1
396,Apaoun pekerjaannya yg penting halal u tuk menafkahi keluarga ... Semangat pak,1,8.711298674719494,1,1
397,Gojek itu mayoritas pegangguran yang lama gak kerja trus hampir putus asaa tapi tibatiba ada lapangan pekerjaan yang gak harus pake ijasah terakhir.. ini sungguh lapangan kerja yang sangat membantu sekali menurut saya ??,1,8.082612593020478,1,1
398," <USERNAME> aslinya cantik dan ayu loh mbak krn aku sudah bertemu langsung juga sesembaknya sangat ramah tidak sombong seperti mantan2 yg lain hhe maaf ikut nimbrung ,kalo makeup dibuat senatural mungkin krn sesembaknya memang mau menonjolkan wa",1,10.77713757148813,1,1
399," <USERNAME> suami saya seumuran sama saya mba, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya gak kekanak kanakan hehe",1,3.7276845643989183,1,1
400,"Undang @N_ShaniJKT48 ke hitamputih, pemenang SSK JKT48 harusnya mJKT48 ini lebih Layak di Undang karena prestasinya",1,10.30693979183629,1,1
401,Selamat berbuka puasa Semoga amal ibadah hari ni diterima Allah #hitamputih,1,8.173215786414094,1,1
402,"Ada nih di trans7 hitam putih, dia dpt penghargaan juga di norwegia #hitamputih",1,6.456173612396278,1,1
403,selamat ya mas @adietaufan masuk hitamputih,1,3.8986393168110904,1,1
404,Asiknya nonton Hitam Putih Trans7,1,5.084258967041559,1,1
405,@TRANS7 acara paling komplit dan menarik apalagi ada hitam putih,1,7.152729445933185,1,1
406,hitam putih T7 inspiratif banget,1,4.776182189514773,1,1
407,Suka banget dengan acara hitam putih,1,3.611178044117045,1,1
408,Keren lu bro #HitamPutihTrans7,1,3.620202238568025,1,1
409,"Tadi ada yg liat hitam putih di trans7 ga, Ada sanggu ganteng",1,5.531518781922908,1,1
410,cinta mengikat silaturahmi di hati ... #LunaMaya #hitamputihtrans7 .... https://www.instagram.com/p/BTqszJ3jO9A/,1,8.26159173036552,1,1
411,Terima kasih pak.... Sudah mau membantu kami untuk menyekolahkan adik saya.... #hitamputihtrans7,1,4.53829781242005,1,1
412,Semoga lancar hitamputihtrans7,1,5.223553553905659,1,1
413,Trans7 Hitam Putih terbaik https://www.instagram.com/p/BTYyTXMgVKd/,1,7.719896454931262,1,1
414,Acara hitam putih paling bagus buat di lihat,1,3.0259886226513153,1,1
415,"@TRANS7 undang @DA3_Rafly di acara hitam putih ya,dia jebolan dangdut academi pinter nyanyi lagu india suaranya keren",1,14.569012538996615,1,1
416,"Bagus Rancangan Seperti ini di TRANS7 HitamPutih, Sambil2 Dakwah Hiburannya. Terima kasih Ustadz Wijayanto...",1,11.747376500898866,1,1
417,"Wah kapan Rihanna bisa jadi bintang tamu Hitam Putih kayak di @ASAL_Trans7. jadi kangen, kapan tayang lagi di @TRANS7?",1,9.772165028470711,1,1
418,Terimakasih telah menonton Hitam Putih malam ini. Semoga dapat menginspirasi dan dapat memberikan pelajaran utk Sobat7. #RafatharonHP,1,14.294551154588595,1,1
419,Acara hitam putih di trans7 topiknya bagus nih. Ttg Kepribadian ganda.,1,6.720312277904665,1,1
420,Nonton kisah anastasya wella di #hitamputihtrans7 seru bgt ya kisahnya. Punya 9 kepribadian berbeda.,1,6.433306675959789,1,1
421,Yang bikin selalu rindu kalau jauh dari nya... #hitamputihtrans7,1,0.8956100909548421,1,1
422,@HitamPutih wihh hebat kakek neneknya @TRANS7,1,7.410320431648017,1,1
423,Setelah menunggu sekian lama. Akhirnya @yukikatou2 nongol juga di HITAM PUTIH TRANS7,1,5.717415954387555,1,1
424,makin asik hitam putih,1,4.127280860627909,1,1
425,"Spensa Boys asal poso di hitam putih trans7 ASLI KALIAN KEREN!! yang pake kemeja biru putih, si gingsul ada salam dari sini",1,16.415053607157432,1,1
426,Wahh asik nih vocalgrup #HitamPutih... thanks @TRANS7,1,7.796857496067391,1,1
427,setiap hari aku slalu nonton Hitam Putih di Trans7. Hbs acara nya bagus banget mas Dedy.,1,10.22682967732029,1,1
428,Acara Hitam Putih di Trans7 malam ini pembahasannya MANTAB! Setuju kalau bakal diperbanyak yang mengulas hal semacam ini,1,7.090559066331665,1,1
429,lg seru nonton hitam putih.. terus lanjut nonton on the spot @indahmariana19 @hitamputiht7 @trans7,1,6.128727468408095,1,1
430,#HPJkt48 #JKT48HitamPutihT7 trio unyu di acara master Dedy.. Thanks #HitamPutih,1,7.5582925470428615,1,1
431,perusahaan jujur pasti punya pekerja yg jujur. #hitamPutihT7,1,-0.15896059170566224,0,0
432,"Keren, undang mereka dong di acara HitamPutih atau acara presiden @news_trans7",1,9.781961932766283,1,1
433,Suka banget sama episode Hitam Putih malam ini! #HitamPutih_Trans7,1,7.150226180071036,1,1
434,"Kangen jeketi jadi bintang tamu Hitam Putih Trans7, seru aja gitu pas jaman gen 1 diundang ke hitam putih",1,13.304478576086872,1,1
435,Terima kasih telah menyaksikan Hitam Putih hari ini. Semoga menginspirasi dan terhibur,1,11.787073655947022,1,1
436,makin ok saja hitam putih... mau donk di undang.....,1,4.958507761735998,1,1
437,Sangat menginspirasi. #hitamputihtrans7 #FOCUS Hari ini banyak inspirasi buat saya,1,7.4577378531915794,1,1
438,seru nih hitam putih trans7 live,1,7.971206867784898,1,1
439,Bersyukurlah kita hidup di Indonesia #hitamputihtrans7,1,2.9975119514240456,1,1
440,"Setuju banget sama ucapan deddy corbuzier di Hitam Putih Trans7 hr ini. Guru tak perlu diberikan tanda jasa, cukup naikan gaji",1,9.002048748738362,1,1
441,selamat siang selamat beraktivitas juga kami selalu menunggu hitam putih di chaenel kesayangan trans7,1,9.30923776989953,1,1
442,Ada @Stefan0Lilipaly & @andik_vermansah di #HitamPutihT7 Keren.. !!!,1,4.021267403550306,1,1
443,"nonton trans7 hitam putih keren abis jesika cantik, dedy ganteng @hitamputihtrans7",1,14.431014015489083,1,1
444,acara hitam putih memang oke,1,2.7537319633371244,1,1
445,"Yuk tweeps merapat, sebentar lagi Hitam Putih akan LIVE!",1,7.314431346823097,1,1
446,"Tweeps terima kasih sudah menyaksikan Hitam Putih hari ini, besok kembali Live di @TRANS7 #HPViral",1,8.694652911842688,1,1
447,#hitamputihtrans7 emang selalu keren.. siapapun tamunya..,1,4.990748242719776,1,1
448,"subhanallah, ni anak2 karunia yg tak ada bandingnya... trans7 hitamputih",1,5.12794720330245,1,1
449,"Sangat terkesan setelah mendengar salah satu dr mereka, jika saya adalah orang yg... maju terus hitam putih semoga sukses slalu",1,8.926235369375615,1,1
450,"Hitam putih bego, haruka diundang bentar biar pd liat younglex, udah gt malah dihina, Bego",0,-9.478315977518557,0,0
451,"Miris liat pemerintah, Juara angkat berat se-asia tp tdk ada biaya mengikuti kejurnas.. #miris #hitamputihtrans7 ",0,-13.751300835442086,0,0
452,"Juara 1 angkat berat Se-Asia, tdk menerima hadiahnya dan tidak bisa ikut kejurnas karena terkendala biaya #hitamputihtrans7",0,-6.254955404409501,0,0
453,"haruka lain kali kalau diundang ke hitam putih ditolak aja, hostnya ga menghargai kamu",0,-2.6942108964687375,0,0
454,Berasa aneh nonton acara Hitam Putih tapi penonton nya anak yg sekolah di sekolah gua #smkjakarta1,0,-0.12926976540814394,0,0
455,"sedih dengar curhatanmu, Roxana. Semoga Tuhan tunjukkan jalan dan titik terang utk Roxana #hitamputih #pegulat",0,-0.27694984613198315,0,0
456,Miris ketika anak Indonesia kesulitan menggunakan Bahasa Indonesa dan lebih nyaman menggunakan bahasa asing #HitamPutihTrans7 #AkuIndonesia,0,-5.0009046381427025,0,0
457,"Sombongnya mentang2 kaya pake diumumkan, saya host kaya di Hitam Putih Trans7...!!!",0,0.22073811021258694,1,0
458,parah banget hitam putih di Trans7. Ngomong sembarang. Yg merusak generasi muda acara kyk gini,0,1.0172333100054654,1,1
459,Orang bangkrut itu bukan perkara soal uang tetapi bangkrut itu orang yang sudah tidak punya mimpi -BangQomar #HitamPutihT7,0,-9.067515974946584,0,0
460,Menakutkan Powernya Oma Martha #HitamPutihT7,0,-4.4280751209577565,0,0
461,"#hitamputihT7 jika hasilnya tdk sesuai dgn apa yg dikehendaki para pendemo akan demo lg, silakah jika ini diartikan sbg pemaksaan kehendak",0,-10.354597374480054,0,0
462,mulut farhat abas anjay bener di #HitamPutihT7,0,-6.59485465736547,0,0
463,Klo episode berikutnya muncul lagi di @HitamPutihT7 saya ga bakal nonton lg hitam putih.. #hitamputiht7,0,-3.619218698587278,0,0
464,Yaampun banyak anak kecil yang nonton #hitamputihT7,0,-1.8882842212916184,0,0
465,Seorang anak yg butuh pengakuan dari sang ayah #hitamPutihT7 @marioteguh,0,-5.770362317413478,0,0
466,Mario Teguh mencampakkan anak nya ? #HitamPutihT7,0,-5.037979075022224,0,0
467,"Orang tuna netra aja bisa berbagi, kok yg pegang jabatan tinggi korupsi #HitamPutihT7",0,-8.51494762972563,0,0
468,@pandji garing banget sih ni orang #hitamputiht7,0,-5.863990411034818,0,0
469,"kalo sekarang yang nyanyi anak2,, tapi lagu Na ... Terlalu Menyakitkan Memalukan untuk disebutkan #savelaguanak #HitamputihT7",0,-5.394573081691826,0,0
470,bukan maksud ngatain tp cuma bertanya knp hanya orang kecil atau bawah yg ditindes? @HitamPutihT7 #HitamPutihT7,0,-12.470012386412344,0,0
471,"Bos kau kalo cowo kerja salah di bentak abis, kalo cewe malah diajakin becanda trus ketawa #MyStupidBoss #HitamPutihT7",0,-7.055580291500064,0,0
